image_name,label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_vid1_0.jpg,standing,0.0012747681803173,0.0006854524835944,0.0,0.0,0.0012572427590688,0.0006701825807491,0.0,0.0,0.001182431810432,0.0006858889013528,0.0011577804055478,0.0007937280461192,0.0011254916588465,0.0008003274599711,0.0011787648002306,0.0009318089733521,0.0011140426827801,0.0009293554971615,0.001307475235727,0.0009486083562175,0.0012785443829165,0.0009645666927099,0.0011457060774167,0.0010753079007069,0.0011177755064434,0.0010835679868857,0.0011064233879248,0.0012888352076212,0.001087240791983,0.0013218291103839,0.0011008116934034,0.0014927009741465,0.0010275892913341,0.0015468017508586
person_vid1_1.jpg,standing,0.0012749469114674,0.0006854308769106,0.0,0.0,0.0012575487295786,0.0006701965505878,0.0,0.0,0.0011827299164401,0.0006858041509985,0.0011584585739506,0.0007938050975402,0.0011248249146673,0.000800329260528,0.0011802647676732,0.0009327078238129,0.0011146143078804,0.0009293564905722,0.0013075694441795,0.0009500490501523,0.00127639911241,0.0009633944680293,0.0011445224285125,0.0010771228621403,0.0011159607105784,0.0010854118814071,0.0011029452085494,0.0012884311378002,0.0010850322743256,0.0013221140950918,0.0010969465805424,0.0014923262099424,0.0010278191831376,0.001547756170233
person_vid1_2.jpg,standing,0.0012748652034335,0.000685102554659,0.0,0.0,0.0012582725948757,0.0006700325136383,0.0,0.0,0.0011843105985058,0.0006863175580898,0.0011559319165017,0.0007938021793961,0.001125780161884,0.0008003308748205,0.0011785976588726,0.0009316385413209,0.0011138213177522,0.0009288257608811,0.0013079272376166,0.0009497791528701,0.0012776441044277,0.0009642513468861,0.0011430743667814,0.0010741392771402,0.001116304182344,0.0010823061068852,0.0011031640900505,0.0012878139813741,0.0010834423204263,0.0013209640979766,0.0010983743601375,0.0014930512756109,0.0010248757898807,0.0015479727337757
person_vid1_3.jpg,standing,0.0012737079626984,0.0006848060836394,0.0,0.0,0.0012567867835362,0.0006698610881964,0.0,0.0,0.001183812568585,0.0006866814568638,0.0011543951928615,0.000794056430459,0.0011259541743331,0.0008002566173672,0.001172803590695,0.0009324681634704,0.0011098582711484,0.000927171545724,0.001302141116725,0.0009519774466753,0.0012734713653723,0.0009645203749338,0.0011390396290355,0.0010747597863276,0.0011134103768401,0.0010829377919435,0.0011016732288731,0.0012875823924938,0.0010838891069094,0.0013210299114386,0.0010986857944064,0.0014927220841248,0.0010244327286879,0.0015479701260725
person_vid1_4.jpg,standing,0.0012738272547721,0.0006848488003015,0.0,0.0,0.0012569424178865,0.0006697444245219,0.0,0.0,0.001183901561631,0.0006862758348385,0.0011517722573545,0.0007936953877409,0.0011252991855144,0.0007999995102485,0.0011659912765026,0.0009337640057007,0.0011049404740333,0.000926258166631,0.0012987066474225,0.0009549913927912,0.0012685706218083,0.0009626507759094,0.0011360199087195,0.0010770697146654,0.001112156940831,0.0010853382448355,0.0010990084045463,0.0012896362692117,0.0010841539336575,0.0013227805495262,0.0010963689949777,0.0014942364146312,0.0010252751410007,0.0015486037979523
person_vid1_5.jpg,standing,0.0012747524513138,0.0006815440331896,0.0,0.0,0.0012561780711015,0.0006666082267959,0.0,0.0,0.0011782280272907,0.0006859994182984,0.0011486184265878,0.0007913313185175,0.0011232766840193,0.00080373386542,0.0011532193256749,0.0009310744081934,0.0011048584348625,0.0009365926807125,0.0012887737817234,0.0009531270091732,0.0012673194209734,0.0009643198922276,0.0011408682498666,0.0010739468038082,0.0011185857984754,0.0010834327588478,0.0010994278722339,0.0012863056113322,0.0010845503045452,0.0013177288075288,0.0010858202974001,0.0014932764073212,0.0010245941579341,0.0015435043722391
person_vid1_6.jpg,standing,0.0012741078105237,0.0006819294144709,0.0,0.0,0.0012560776538319,0.0006667324031392,0.0,0.0,0.0011765407191382,0.0006859904155135,0.001140402091874,0.0007905188947916,0.001121065682835,0.0008043237651387,0.0011426671511597,0.0009324369952082,0.0011035131911436,0.0009391733134786,0.0012834769156244,0.0009531768038868,0.0012672502961423,0.0009616744394103,0.0011358922554386,0.0010746863981088,0.001117229130533,0.0010846074670553,0.0010966384576426,0.001288737480839,0.0010819147858354,0.0013196296989917,0.0010840978887346,0.0014955891917149,0.0010230315228303,0.0015443803121646
person_vid1_7.jpg,standing,0.0012721828288502,0.0006817175696293,0.0,0.0,0.0012535259127616,0.0006666503225763,0.0,0.0,0.0011746414833598,0.0006866699705521,0.0011394684513409,0.0007913367201884,0.0011208392679691,0.0008053230121731,0.0011370507379372,0.0009342396010955,0.001101196060578,0.0009400557105739,0.0012775758074389,0.0009554177522659,0.0012639257642957,0.000962000961105,0.0011332316531075,0.0010746796925862,0.0011148463520738,0.0010846978674332,0.0010974520610438,0.0012888374427954,0.0010827331907219,0.0013195738196372,0.0010853316220972,0.0014956454435984,0.0010236224366558,0.0015441628793875
person_vid1_8.jpg,standing,0.0012738400863276,0.0006819910680254,0.0,0.0,0.0012525429328282,0.0006660118078192,0.0,0.0,0.0011741143961747,0.0006848804031809,0.0011465596656004,0.0007927787179748,0.0011117246415879,0.0008043250069022,0.0011411500473817,0.0009336515019337,0.0010974979235066,0.0009393729890386,0.0012841122017966,0.0009547254070639,0.0012661315500736,0.0009651086603601,0.001138642264737,0.0010743559648593,0.0011059630248281,0.0010848594208558,0.0011005250944031,0.0012885702153046,0.0010765631165769,0.0013175187011559,0.0010994986527495,0.0014974693457285,0.0010244746175077,0.0015432481964429
person_vid1_9.jpg,standing,0.0012708772387769,0.000681132885317,0.0,0.0,0.0012494821515348,0.0006652637074391,0.0,0.0,0.001171483265029,0.0006844402601321,0.0011457061602009,0.0007923541590571,0.0011090775330861,0.0008038210993011,0.0,0.0,0.0010930540661017,0.0009398179128766,0.0012769954899946,0.0009571729848782,0.001259538034598,0.0009666046127676,0.0011388084126843,0.0010742677996555,0.0011046323511335,0.0010849160452683,0.0011034343805578,0.0012888866166273,0.0010764157606495,0.0013188341011603,0.0011019361515839,0.0014967683702707,0.0010227287809054,0.0015445849547783
person_vid1_10.jpg,standing,0.001269575042857,0.0006797653933366,0.0,0.0,0.0012485400670104,0.0006638420124848,0.0,0.0,0.0011704109609127,0.0006830559422572,0.0011445859240161,0.0007913362855712,0.0011067126360204,0.0008031976719697,0.0011404389308558,0.0009349068626761,0.001092316624191,0.0009402656306823,0.001280646605624,0.0009557283173004,0.0012619079815016,0.00096335709095,0.0011389914486143,0.0010735349108775,0.0011040982272889,0.0010844531158606,0.00110396982895,0.0012890336414178,0.0010766030185752,0.0013193722814321,0.001102117035124,0.0014968318243821,0.0010238736040062,0.0015450264016787
person_vid1_11.jpg,standing,0.0012671490510304,0.0006788196663061,0.0,0.0,0.0012460183766153,0.0006629075855016,0.0,0.0,0.0011687086688147,0.0006820026785135,0.0011427456306086,0.0007893674075603,0.0011064541008737,0.0008013947556416,0.0,0.0,0.0010910251074367,0.0009394304826855,0.0,0.0,0.0012608238392406,0.0009640789280335,0.0011380407545301,0.0010710433125495,0.0011040102276537,0.0010819888363281,0.0011042903694841,0.0012872908264398,0.0010780620906088,0.0013174767295519,0.0011011319028006,0.0014957685023546,0.0010241388446754,0.0015438672155141
person_vid1_12.jpg,standing,0.0012655191951327,0.0006784807269771,0.0,0.0,0.0012438526584042,0.0006627035637696,0.0,0.0,0.0011665003167258,0.0006815759465098,0.001142301576005,0.0007881682987014,0.0011059219638506,0.000799814487497,0.001135204732418,0.0009322585538029,0.0010898099177413,0.0009367428719997,0.0012743422554598,0.0009567424034078,0.0012585767441325,0.0009656745319565,0.0011366182731257,0.0010687382270892,0.0011023906370004,0.0010795404513676,0.0011040372980965,0.0012863374004761,0.0010780557990074,0.0013161993275086,0.0011036498679055,0.0014960590749979,0.0010251209967666,0.0015434268862009
person_vid1_13.jpg,standing,0.0012637657423814,0.0006788868457078,0.0,0.0,0.0012414784067206,0.0006632603084047,0.0,0.0,0.0011644042200512,0.0006823054204384,0.0011422268218464,0.000788408704102,0.0011052769919236,0.0007996899386246,0.0,0.0,0.0010868655310736,0.0009343329817056,0.0012673060927126,0.0009556097288926,0.0012543337212668,0.000965784676373,0.0011366074283917,0.0010699121902386,0.0011019537018405,0.0010804075747728,0.0011024238334761,0.0012887804458538,0.0010768466525607,0.0013174531360467,0.0011035769349998,0.0014984228958686,0.0010245035092035,0.0015437888602415
person_vid1_14.jpg,standing,0.0012636149095164,0.0006800504401326,0.0,0.0,0.0012416530814435,0.0006643454233805,0.0,0.0,0.0011646119256814,0.0006828721612691,0.0011416853302054,0.0007883449395497,0.00110469982028,0.0007997314135233,0.0,0.0,0.0010862755278746,0.0009347174937526,0.0012675817641947,0.0009546955426534,0.0012541756861739,0.0009657166277368,0.0011363799373308,0.0010693507889906,0.0011017489764425,0.0010798258086045,0.0011025354266166,0.0012884040673573,0.001076792842812,0.0013167726496855,0.0011034524275196,0.0014983728528022,0.0010242604547076,0.0015431582927703
person_vid1_15.jpg,standing,0.001262793276045,0.0006810164699951,0.0,0.0,0.0012412235968642,0.000665275255839,0.0,0.0,0.0011645281480418,0.0006836989273627,0.0011380260189374,0.0007882957036296,0.0011047344240877,0.0008006875092784,0.0,0.0,0.0010873936116695,0.0009370972712834,0.0,0.0,0.0012518261869748,0.0009657644977172,0.0011326221956147,0.0010699824740489,0.0011002947058942,0.0010808734844128,0.0011018733183542,0.0012881564597288,0.001076309217347,0.0013174463063478,0.0011031694710254,0.0014975294470787,0.0010236227677928,0.0015439188728729
person_vid1_16.jpg,standing,0.0012628900508085,0.0006807769959171,0.0,0.0,0.0012412936323218,0.0006651442497968,0.0,0.0,0.0011652012666066,0.0006841820975144,0.0011410549283027,0.0007894835745294,0.0011039695805973,0.0008019433667262,0.0,0.0,0.001085168785519,0.0009395869448781,0.0,0.0,0.0012514714565542,0.0009655723969141,0.001134243607521,0.0010711225370566,0.0010996671186553,0.0010821517556905,0.0011025593512588,0.0012882888317108,0.0010764146844546,0.0013182661185661,0.0011024821135732,0.0014971257497866,0.0010230226649178,0.0015444989005724
person_vid1_17.jpg,standing,0.0012615702218479,0.0006834480911493,0.0,0.0,0.0012403488159179,0.0006676107024153,0.0,0.0,0.0011637592481242,0.0006856266409158,0.0011371634072727,0.0007895201444625,0.001101791858673,0.0008028461287419,0.0,0.0,0.0010823748177952,0.0009416568403442,0.0,0.0,0.0012490833799044,0.0009666842718919,0.0011310011148452,0.0010714514801899,0.0010972288747628,0.0010829593986272,0.0011035728785726,0.0012882653623819,0.001075123829974,0.0013189980139334,0.0011032180653678,0.0014959851900736,0.0010224041011598,0.0015447643895943
person_vid1_18.jpg,standing,0.001262171814839,0.0006831467151641,0.0,0.0,0.0012411223517523,0.0006673119962215,0.0,0.0,0.001164723187685,0.000685547478497,0.0011383346385425,0.0007898714393377,0.0011015041834778,0.0008029322450359,0.0,0.0,0.0010818442536724,0.0009425338978568,0.0,0.0,0.0012487630877229,0.0009667289753754,0.0011303619378142,0.0010708981504042,0.0010958878530396,0.0010822067658106,0.0011034450597233,0.0012881452838579,0.0010756125052769,0.0013183028747638,0.0011019402907954,0.0014962670703728,0.0010228432714939,0.0015441630035638
person_vid1_19.jpg,standing,0.0012627388868067,0.0006832984586556,0.0,0.0,0.0012408236662546,0.0006675181289513,0.0,0.0,0.0011632991333802,0.0006862588226795,0.0011420102583037,0.0007917291795214,0.0010998224218686,0.000804173387587,0.0,0.0,0.0010789050824112,0.0009441805382569,0.0,0.0,0.0012493643495771,0.0009668779248992,0.0011340868969758,0.0010724813987811,0.0010964326560497,0.0010834948470195,0.0011024470130602,0.0012900702655315,0.0010754475990931,0.0013191846509774,0.0011003867619567,0.0014989749838908,0.0010228284531169,0.0015444056441386
person_vid1_20.jpg,standing,0.0012626125580734,0.0006831254810094,0.0,0.0,0.0012411890758408,0.0006671665857235,0.0,0.0,0.0011636461648676,0.000685381082197,0.0011423280669583,0.0007913436119755,0.0010984816484981,0.0008033825705448,0.0,0.0,0.0010784813099437,0.000944784283638,0.0,0.0,0.0012486069566673,0.0009660571813583,0.001133380499151,0.0010708914448817,0.0010948141415913,0.0010817042241493,0.00110316897432,0.0012898928175369,0.0010749951004981,0.0013186872005462,0.0011007835467656,0.0014992630730072,0.0010231835146745,0.001544514670968
person_vid1_21.jpg,standing,0.0012592693997753,0.0006823799262444,0.0,0.0,0.0012399877938959,0.0006674101576209,0.0,0.0,0.0011633836560779,0.0006872384498516,0.001137067294783,0.0007911415770649,0.001104380769862,0.0008046352614959,0.0011260787645975,0.0009382995466391,0.0010714708930916,0.0009442461033662,0.0012542537517017,0.0009554163863261,0.001238307605187,0.000964926679929,0.0011270976728863,0.0010745463271935,0.0010997850033971,0.0010845940560102,0.0010956851144631,0.0012917832781871,0.0010765073200066,0.001321447516481,0.0010869760480191,0.001498361180226,0.0010210157268577,0.0015444852411746
person_vid1_22.jpg,standing,0.0012578657103909,0.0006832381089528,0.0,0.0,0.0012385752465989,0.0006682384138305,0.0,0.0,0.0011622592806816,0.0006877186397711,0.0011373661458492,0.0007917443911234,0.0011031521691216,0.0008047030617793,0.001126479357481,0.0009389049684007,0.0010700058605935,0.0009445341303944,0.0012544041706456,0.00095636335512,0.001237209720744,0.0009665631999572,0.0011266485684447,0.0010739363729953,0.0010983331335915,0.0010837629437446,0.0010950246618853,0.0012916640688975,0.0010750273863474,0.0013209041208028,0.001087514973349,0.0014983431746562,0.0010216267572508,0.001544057081143
